movie_title,duration,imdb_score
True Lies ,141,7.2
Man of Steel ,143,7.2
Born on the Fourth of July ,145,7.2
Cold Mountain ,154,7.2
Amistad ,155,7.2
Out of Africa ,161,7.2
Quo Vadis ,171,7.2
Restless ,180,7.2
Kingdom of Heaven ,194,7.2
Iron Man 3 ,195,7.2
Troy ,196,7.2
King Kong ,201,7.2
King Kong ,201,7.2
King Kong ,201,7.2
Rules of Engagement             ,22,7.3
The Girlfriend Experience             ,27,7.3
Wings             ,30,7.3
The Secret             ,45,7.3
Flame and Citron ,45,7.3
Scream: The TV Series             ,45,7.3
Get Real             ,60,7.3
Winnie the Pooh ,63,7.3
The Land Before Time ,69,7.3
Fantasia 2000 ,74,7.3
The Emperor's New Groove ,78,7.3
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,82,7.3
The Hammer ,88,7.3
Sleeper ,89,7.3
Sexy Beast ,89,7.3
Videodrome ,89,7.3
"Lovely, Still ",90,7.3
The Bubble ,90,7.3
The Brave Little Toaster ,90,7.3
Mean Creek ,90,7.3
Anomalisa ,90,7.3
Cube ,90,7.3
Kung Fu Panda 2 ,90,7.3
A Mighty Wind ,91,7.3
Identity ,91,7.3
Down for Life ,92,7.3
Shotgun Stories ,92,7.3
Beasts of the Southern Wild ,93,7.3
They Live ,93,7.3
Tsotsi ,94,7.3
Dogtooth ,94,7.3
The Queen ,94,7.3
Scott Walker: 30 Century Man ,95,7.3
The Book of Life ,95,7.3
Punch-Drunk Love ,95,7.3
Megamind ,95,7.3
The Guard ,96,7.3
The Fountain ,96,7.3
The Horror Network Vol. 1 ,97,7.3
Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,97,7.3
In the Company of Men ,97,7.3
Four Lions ,97,7.3
Submarine ,97,7.3
Rise of the Guardians ,97,7.3
Blue Jasmine ,98,7.3
The Croods ,98,7.3
Closer ,98,7.3
Men in Black ,98,7.3
Dinner Rush ,99,7.3
Soul Kitchen ,99,7.3
Big Trouble in Little China ,99,7.3
Out of the Blue ,100,7.3
Duma ,100,7.3
The Mighty ,100,7.3
The Young Victoria ,100,7.3
Frailty ,100,7.3
Super Size Me ,100,7.3
An Education ,100,7.3
Far from Men ,101,7.3
Shame ,101,7.3
Pete's Dragon ,102,7.3
The Man from Snowy River ,102,7.3
The Bad News Bears ,102,7.3
Go ,102,7.3
St. Vincent ,102,7.3
Galaxy Quest ,102,7.3
Somewhere in Time ,103,7.3
Dope ,103,7.3
Election ,103,7.3
10 Cloverfield Lane ,104,7.3
Monsters University ,104,7.3
The Front Page ,105,7.3
Beverly Hills Cop ,105,7.3
Aberdeen ,106,7.3
I Origins ,106,7.3
Sunshine ,107,7.3
The Return of the Living Dead ,108,7.3
The Return of the Living Dead ,108,7.3
From Dusk Till Dawn ,108,7.3
Coming Home ,109,7.3
Songcatcher ,109,7.3
Eve's Bayou ,109,7.3
Woman in Gold ,109,7.3
Precious ,109,7.3
Precious ,109,7.3
Monster ,109,7.3
Exiled ,110,7.3
Loose Cannons ,110,7.3
Talk Radio ,110,7.3
The Spanish Prisoner ,110,7.3
The Secret Life of Bees ,110,7.3
Dr. No ,110,7.3
Twin Falls Idaho ,111,7.3
Imaginary Heroes ,111,7.3
This Is It ,111,7.3
L'auberge espagnole ,111,7.3
The Bank Job ,111,7.3
The Road ,111,7.3
The Widow of Saint-Pierre ,112,7.3
The Crying Game ,112,7.3
Crazy Heart ,112,7.3
Chasing Amy ,113,7.3
Dumb & Dumber ,113,7.3
RocknRolla ,114,7.3
The Secret Life of Walter Mitty ,114,7.3
Little Women ,115,7.3
Pale Rider ,115,7.3
The Descendants ,115,7.3
The Man from U.N.C.L.E. ,116,7.3
Antwone Fisher ,117,7.3
Frequency ,118,7.3
The Lincoln Lawyer ,118,7.3
Star Trek IV: The Voyage Home ,119,7.3
Michael Clayton ,119,7.3
The Life Aquatic with Steve Zissou ,119,7.3
Revolutionary Road ,119,7.3
The Streets of San Francisco             ,120,7.3
Molière ,120,7.3
Peaceful Warrior ,120,7.3
Eight Below ,120,7.3
"Paris, je t'aime ",120,7.3
Rescue Dawn ,120,7.3
The Ballad of Cable Hogue ,121,7.3
August: Osage County ,121,7.3
"Good Morning, Vietnam ",121,7.3
Chocolat ,121,7.3
Spider-Man ,121,7.3
The Hundred-Foot Journey ,122,7.3
Ronin ,122,7.3
Fish Tank ,123,7.3
Crimson Tide ,123,7.3
Warcraft ,123,7.3
The Best Exotic Marigold Hotel ,124,7.3
Aimee & Jaguar ,125,7.3
Now You See Me ,125,7.3
North Country ,126,7.3
Mongol: The Rise of Genghis Khan ,126,7.3
The Infiltrator ,127,7.3
Polisse ,127,7.3
"Girl, Interrupted ",127,7.3
Namastey London ,128,7.3
Cape Fear ,128,7.3
The Terminal ,128,7.3
Another Year ,129,7.3
Big ,130,7.3
Gosford Park ,131,7.3
Erin Brockovich ,131,7.3
Amen. ,132,7.3
Fast Five ,132,7.3
American Sniper ,133,7.3
Waterloo ,134,7.3
Barney's Version ,134,7.3
"The Good, the Bad, the Weird ",135,7.3
Spider-Man 2 ,135,7.3
Pocketful of Miracles ,136,7.3
Finding Forrester ,136,7.3
Flight ,138,7.3
Face/Off ,138,7.3
American Hustle ,138,7.3
The Talented Mr. Ripley ,139,7.3
Jerry Maguire ,139,7.3
The Negotiator ,140,7.3
The Place Beyond the Pines ,140,7.3
Enemy of the State ,140,7.3
The Hunger Games ,142,7.3
Mr. Holland's Opus ,143,7.3
The Great Gatsby ,143,7.3
The Great Gatsby ,143,7.3
X-Men: Apocalypse ,144,7.3
Angela's Ashes ,145,7.3
Thirteen Days ,145,7.3
Memoirs of a Geisha ,145,7.3
Pirates of the Caribbean: Dead Man's Chest ,151,7.3
Eyes Wide Shut ,159,7.3
Enter the Void ,161,7.3
Superman ,188,7.3
Arthur             ,30,7.4
Last Man Standing             ,30,7.4
The Border             ,41,7.4
The Case of the Grinning Cat ,59,7.4
In the Heat of the Night             ,60,7.4
Dark Angel             ,60,7.4
Bambi ,70,7.4
Corpse Bride ,77,7.4
Osama ,83,7.4
Death at a Funeral ,87,7.4
Death at a Funeral ,87,7.4
The Simpsons Movie ,87,7.4
Wristcutters: A Love Story ,88,7.4
The Squid and the Whale ,88,7.4
It's All Gone Pete Tong ,90,7.4
20 Feet from Stardom ,91,7.4
Bella ,91,7.4
Waking Ned Devine ,91,7.4
Me and You and Everyone We Know ,91,7.4
Point Blank ,92,7.4
Notes on a Scandal ,92,7.4
The Horse Boy ,93,7.4
Wordplay ,94,7.4
The NeverEnding Story ,94,7.4
Deconstructing Harry ,96,7.4
Swingers ,96,7.4
Alleluia! The Devil's Carnival ,97,7.4
"Pink Ribbons, Inc. ",97,7.4
Stargate: The Ark of Truth ,97,7.4
Dirty Pretty Things ,97,7.4
The Bucket List ,97,7.4
Summer Storm ,98,7.4
National Lampoon's Vacation ,98,7.4
Caddyshack ,98,7.4
Silver Medallist ,99,7.4
The Love Letter ,99,7.4
The Love Letter ,99,7.4
Driving Miss Daisy ,99,7.4
Irreversible ,99,7.4
Quest for Fire ,100,7.4
A Walk to Remember ,101,7.4
Starsuckers ,103,7.4
She Wore a Yellow Ribbon ,103,7.4
Transamerica ,103,7.4
The Way Way Back ,103,7.4
Love Jones ,104,7.4
City Island ,104,7.4
The Proposition ,104,7.4
Inside Llewyn Davis ,104,7.4
Begin Again ,104,7.4
X-Men ,104,7.4
Capitalism: A Love Story ,105,7.4
Layer Cake ,105,7.4
Under the Same Moon ,106,7.4
Pat Garrett & Billy the Kid ,106,7.4
La Famille Bélier ,106,7.4
Little Boy ,106,7.4
Lars and the Real Girl ,106,7.4
Blow Out ,107,7.4
Far from Heaven ,107,7.4
Wonder Boys ,107,7.4
Grosse Pointe Blank ,107,7.4
The Adventures of Tintin ,107,7.4
Heavenly Creatures ,108,7.4
Up in the Air ,108,7.4
Bound ,109,7.4
My Sister's Keeper ,109,7.4
Capote ,110,7.4
Dawn of the Dead ,110,7.4
Dawn of the Dead ,110,7.4
The Cure ,111,7.4
Much Ado About Nothing ,111,7.4
Ghost World ,111,7.4
Witness ,112,7.4
Mean Streets ,112,7.4
Blue Valentine ,112,7.4
I Served the King of England ,113,7.4
The Ultimate Gift ,114,7.4
Monsoon Wedding ,114,7.4
Shadowlands ,115,7.4
Moby Dick ,115,7.4
Hustle & Flow ,116,7.4
Tootsie ,116,7.4
Mao's Last Dancer ,117,7.4
Julia ,117,7.4
A Room with a View ,117,7.4
Ant-Man ,117,7.4
The Black Stallion ,118,7.4
Man on the Moon ,118,7.4
Law Abiding Citizen ,118,7.4
Back to the Future Part III ,118,7.4
"Crazy, Stupid, Love. ",118,7.4
Looper ,119,7.4
Poltergeist ,120,7.4
Poltergeist ,120,7.4
K-PAX ,120,7.4
Take Shelter ,121,7.4
Rounders ,121,7.4
Running Scared ,122,7.4
The Walk ,123,7.4
Ajami ,124,7.4
Quills ,124,7.4
Wall Street ,126,7.4
"McFarland, USA ",129,7.4
Mud ,130,7.4
Dogma ,130,7.4
Mission: Impossible - Rogue Nation ,131,7.4
Across the Universe ,133,7.4
Across the Universe ,133,7.4
The Next Three Days ,133,7.4
Mission: Impossible - Ghost Protocol ,133,7.4
Invictus ,134,7.4
Journey from the Fall ,135,7.4
Pirate Radio ,135,7.4
"Gandhi, My Father ",136,7.4
The Rock ,136,7.4
Master and Commander: The Far Side of the World ,138,7.4
Manderlay ,139,7.4
The Judge ,141,7.4
13 Hours ,144,7.4
A Time to Kill ,149,7.4
Red Cliff ,150,7.4
Lincoln ,150,7.4
Contact ,150,7.4
Topsy-Turvy ,154,7.4
Zero Dark Thirty ,157,7.4
The English Patient ,162,7.4
A Passage to India ,164,7.4
Harry Potter and the Chamber of Secrets ,174,7.4
The Baader Meinhof Complex ,184,7.4
Deadline Gallipoli             ,197,7.4
Perception             ,42,7.5
Constantine             ,43,7.5
The Following             ,43,7.5
The O.C.             ,44,7.5
Sleepy Hollow             ,45,7.5
Michael Jordan to the Max ,46,7.5
The Family             ,60,7.5
Saving Grace             ,60,7.5
Saving Grace             ,60,7.5
The Dead Zone             ,60,7.5
Twisted             ,60,7.5
Miami Vice             ,60,7.5
[Rec] ,78,7.5
Fruitvale Station ,85,7.5
The Curse of the Were-Rabbit ,85,7.5
Burn ,86,7.5
Welcome to the Dollhouse ,88,7.5
Pinocchio ,88,7.5
The Texas Chain Saw Massacre ,88,7.5
The Texas Chain Saw Massacre ,88,7.5
Mulan ,88,7.5
Sausage Party ,89,7.5
Kevin Hart: Laugh at My Pain ,89,7.5
51 Birch Street ,90,7.5
The Circle ,90,7.5
George Washington ,90,7.5
Best in Show ,90,7.5
Roger & Me ,91,7.5
Red Dog ,92,7.5
Beetlejuice ,92,7.5
Source Code ,93,7.5
Rabbit-Proof Fence ,94,7.5
An Inconvenient Truth ,96,7.5
A History of Violence ,96,7.5
Juno ,96,7.5
Juno ,96,7.5
Menace II Society ,97,7.5
Metropolitan ,98,7.5
Bullets Over Broadway ,98,7.5
Despicable Me 2 ,98,7.5
Maria Full of Grace ,101,7.5
American Splendor ,101,7.5
Still Alice ,101,7.5
A Nightmare on Elm Street ,101,7.5
A Nightmare on Elm Street ,101,7.5
Home Alone ,103,7.5
Sisters in Law ,104,7.5
Richard III ,104,7.5
Doubt ,104,7.5
Mad Hot Ballroom ,105,7.5
Rudderless ,105,7.5
The Orphanage ,105,7.5
Eddie the Eagle ,106,7.5
Eddie the Eagle ,106,7.5
Three Burials ,107,7.5
Equilibrium ,107,7.5
Travelers and Magicians ,108,7.5
Buffalo '66 ,110,7.5
10 Days in a Madhouse ,111,7.5
Sarah's Key ,111,7.5
Brooklyn ,111,7.5
Akeelah and the Bee ,112,7.5
The Ice Storm ,112,7.5
American Graffiti ,112,7.5
We Need to Talk About Kevin ,112,7.5
Scott Pilgrim vs. the World ,112,7.5
The Conjuring ,112,7.5
Total Recall ,113,7.5
Total Recall ,113,7.5
August Rush ,114,7.5
House of Sand ,115,7.5
From Russia with Love ,115,7.5
Frenzy ,116,7.5
Ghost Dog: The Way of the Samurai ,116,7.5
Trading Places ,116,7.5
Standard Operating Procedure ,118,7.5
The Geographer Drank His Globe Away ,120,7.5
Trade ,120,7.5
The Greatest Game Ever Played ,120,7.5
My Cousin Vinny ,120,7.5
A Simple Plan ,121,7.5
Salvador ,122,7.5
Star Trek Beyond ,122,7.5
Fahrenheit 9/11 ,122,7.5
Freedom Writers ,123,7.5
Coal Miner's Daughter ,124,7.5
"Synecdoche, New York ",124,7.5
Elizabeth ,124,7.5
Reign Over Me ,124,7.5
Southpaw ,124,7.5
Life as a House ,125,7.5
The Painted Veil ,125,7.5
Saving Mr. Banks ,125,7.5
Sideways ,126,7.5
Hugo ,126,7.5
The Wind That Shakes the Barley ,127,7.5
The Class ,128,7.5
Selma ,128,7.5
42 ,128,7.5
The Constant Gardener ,129,7.5
Sherlock Holmes: A Game of Shadows ,129,7.5
The Life of David Gale ,130,7.5
Legends of the Fall ,133,7.5
Madadayo ,134,7.5
X-Men 2 ,134,7.5
Miracle ,135,7.5
The Bridges of Madison County ,135,7.5
The Devil's Advocate ,136,7.5
In the Bedroom ,138,7.5
Harry Potter and the Order of the Phoenix ,138,7.5
Open Range ,139,7.5
Howards End ,140,7.5
Avengers: Age of Ultron ,141,7.5
Babel ,143,7.5
Cry Freedom ,147,7.5
Perfume: The Story of a Murderer ,147,7.5
Biutiful ,148,7.5
Rocket Singh: Salesman of the Year ,150,7.5
Oliver! ,153,7.5
Harry Potter and the Half-Blood Prince ,153,7.5
Jackie Brown ,154,7.5
Bram Stoker's Dracula ,155,7.5
Harry Potter and the Sorcerer's Stone ,159,7.5
Tora! Tora! Tora! ,160,7.5
The Assassination of Jesse James by the Coward Robert Ford ,160,7.5
The Hobbit: The Battle of the Five Armies ,164,7.5
Cloud Atlas ,172,7.5
Reds ,195,7.5
Gangs of New York ,216,7.5
12 Monkeys             ,42,7.6
The Grand             ,60,7.6
The A-Team             ,60,7.6
March of the Penguins ,80,7.6
Waiting for Guffman ,84,7.6
Radio Days ,88,7.6
Army of Darkness ,88,7.6
Elling ,89,7.6
Tucker and Dale vs Evil ,89,7.6
When Harry Met Sally... ,89,7.6
Smiling Fish & Goat on Fire ,90,7.6
Antarctica: A Year on Ice ,91,7.6
Thank You for Smoking ,92,7.6
Kung Fu Panda ,92,7.6
127 Hours ,94,7.6
Spellbound ,95,7.6
Saving Face ,96,7.6
The Evil Dead ,96,7.6
"Fat, Sick & Nearly Dead ",97,7.6
Saint Ralph ,98,7.6
The Damned United ,98,7.6
Philomena ,98,7.6
The Crow ,98,7.6
The Algerian ,99,7.6
A Single Man ,99,7.6
Headhunters ,100,7.6
The Gatekeepers ,101,7.6
Whale Rider ,101,7.6
The Others ,101,7.6
Ayurveda: Art of Being ,102,7.6
The Legend of Drunken Master ,102,7.6
The Raid: Redemption ,102,7.6
Garden State ,102,7.6
American Psycho ,102,7.6
Frozen ,102,7.6
Kiss Kiss Bang Bang ,103,7.6
Ice Age ,103,7.6
High Plains Drifter ,105,7.6
Rise of the Planet of the Apes ,105,7.6
My Life Without Me ,106,7.6
The Wave ,107,7.6
The Omen ,107,7.6
The Omen ,107,7.6
Beyond the Mat ,108,7.6
Animal House ,109,7.6
Me Before You ,110,7.6
The Royal Tenenbaums ,110,7.6
The Illusionist ,110,7.6
The Illusionist ,110,7.6
Secondhand Lions ,111,7.6
United 93 ,111,7.6
Leaving Las Vegas ,111,7.6
Star Trek: First Contact ,111,7.6
Fuel ,112,7.6
Escape from Alcatraz ,112,7.6
High Fidelity ,113,7.6
Stranger Than Fiction ,113,7.6
28 Days Later... ,113,7.6
The Hours ,114,7.6
The Impossible ,114,7.6
Instructions Not Included ,115,7.6
Boys Don't Cry ,118,7.6
Indiana Jones and the Temple of Doom ,118,7.6
House of Flying Daggers ,119,7.6
Superbad ,119,7.6
Collateral ,120,7.6
All or Nothing ,121,7.6
The Piano ,121,7.6
Volver ,121,7.6
Sicario ,121,7.6
Lone Survivor ,121,7.6
The Namesake ,122,7.6
Dead Man Walking ,122,7.6
Lord of War ,122,7.6
Interview with the Vampire: The Vampire Chronicles ,123,7.6
The Reader ,124,7.6
Blow ,124,7.6
The Great Debaters ,126,7.6
Midnight Run ,126,7.6
House of Sand and Fog ,126,7.6
Batman ,126,7.6
The Kite Runner ,128,7.6
Milk ,128,7.6
Die Hard with a Vengeance ,128,7.6
Sherlock Holmes ,128,7.6
Inside Man ,129,7.6
Dawn of the Planet of the Apes ,130,7.6
The Book Thief ,131,7.6
Enemy at the Gates ,131,7.6
The Hurt Locker ,131,7.6
I Am Sam ,132,7.6
As It Is in Heaven ,133,7.6
Moneyball ,133,7.6
Fury ,134,7.6
Lone Star ,135,7.6
The Hunt for Red October ,135,7.6
The Fisher King ,137,7.6
Little Children ,137,7.6
A Few Good Men ,138,7.6
Apollo 13 ,140,7.6
Star Wars: Episode III - Revenge of the Sith ,140,7.6
Bridge of Spies ,142,7.6
The Flowers of War ,146,7.6
The Hunger Games: Catching Fire ,146,7.6
The Nun's Story ,149,7.6
The Town ,150,7.6
West Side Story ,152,7.6
Harry Potter and the Goblet of Fire ,157,7.6
Les Misérables ,158,7.6
Munich ,163,7.6
The Last Temptation of Christ ,164,7.6
1776 ,168,7.6
The Godfather: Part III ,170,7.6
The Abyss ,171,7.6
Grindhouse ,189,7.6
Traffic ,190,7.6
"It's a Mad, Mad, Mad, Mad World ",197,7.6
The Thin Red Line ,215,7.6
Secrets and Lies             ,43,7.7
Taxi to the Dark Side ,53,7.7
Space: Above and Beyond             ,60,7.7
Nikita             ,60,7.7
Heroes             ,60,7.7
Iraq for Sale: The War Profiteers ,75,7.7
The Secret of Kells ,75,7.7
Adaptation. ,81,7.7
Snow White and the Seven Dwarfs ,83,7.7
Signed Sealed Delivered ,87,7.7
Despicable Me ,87,7.7
Zombieland ,88,7.7
The Muppet Christmas Carol ,89,7.7
The Station Agent ,89,7.7
A Room for Romeo Brass ,90,7.7
Flipped ,90,7.7
Sorcerer ,92,7.7
Who Killed the Electric Car? ,92,7.7
Rushmore ,93,7.7
First Blood ,93,7.7
First Blood ,93,7.7
The Machinist ,94,7.7
Midnight in Paris ,94,7.7
The Muppet Movie ,95,7.7
500 Days of Summer ,95,7.7
Eastern Promises ,96,7.7
Weekend ,97,7.7
Crazy Stone ,98,7.7
50/50 ,100,7.7
Religulous ,101,7.7
Ponyo ,101,7.7
This Is England ,101,7.7
Dazed and Confused ,102,7.7
Indie Game: The Movie ,103,7.7
Saw ,103,7.7
Shine ,105,7.7
The Trials of Darryl Hunt ,106,7.7
Y Tu Mamá También ,106,7.7
Bloody Sunday ,107,7.7
25th Hour ,108,7.7
End of Watch ,109,7.7
Pierrot le Fou ,110,7.7
Billy Elliot ,110,7.7
True Grit ,110,7.7
You Can Count on Me ,111,7.7
Dark City ,111,7.7
The Barbarian Invasions ,112,7.7
The Sweet Hereafter ,112,7.7
Lady Vengeance ,112,7.7
Mondays in the Sun ,113,7.7
Star Trek II: The Wrath of Khan ,116,7.7
Road to Perdition ,117,7.7
Kick-Ass ,117,7.7
300 ,117,7.7
Fear and Loathing in Las Vegas ,118,7.7
Dangerous Liaisons ,119,7.7
Dangerous Liaisons ,119,7.7
Match Point ,119,7.7
"Buen Día, Ramón ",120,7.7
The Butterfly Effect ,120,7.7
The Social Network ,120,7.7
The Last King of Scotland ,121,7.7
Frost/Nixon ,122,7.7
Training Day ,122,7.7
Seven Pounds ,123,7.7
The Theory of Everything ,123,7.7
The Rocket: The Legend of Rocket Richard ,124,7.7
21 Grams ,124,7.7
The Visual Bible: The Gospel of John ,125,7.7
Vera Drake ,125,7.7
Philadelphia ,125,7.7
The Fifth Element ,126,7.7
Stardust ,127,7.7
The Blind Side ,129,7.7
Love Actually ,129,7.7
The Red Violin ,130,7.7
Argo ,130,7.7
The Count of Monte Cristo ,131,7.7
A Very Long Engagement ,133,7.7
Creed ,133,7.7
Brokeback Mountain ,134,7.7
Close Encounters of the Third Kind ,135,7.7
Sense and Sensibility ,136,7.7
Henry V ,137,7.7
As Good as It Gets ,139,7.7
Nowhere in Africa ,141,7.7
Wuthering Heights             ,142,7.7
Cast Away ,143,7.7
Minority Report ,145,7.7
Man on Fire ,146,7.7
Black Hawk Down ,152,7.7
The Last Samurai ,154,7.7
The Wailing ,156,7.7
Zodiac ,162,7.7
The Great Beauty ,172,7.7
Ray ,178,7.7
Titanic ,194,7.7
Malcolm X ,202,7.7
Watchmen ,215,7.7
Gettysburg ,271,7.7
Carlos             ,334,7.7
Robot Chicken             ,11,7.8
Evil Dead II ,37,7.8
Empire             ,42,7.8
3rd Rock from the Sun             ,60,7.8
The Triplets of Belleville ,80,7.8
South Park: Bigger Longer & Uncut ,81,7.8
Fantastic Mr. Fox ,87,7.8
Murderball ,88,7.8
Airplane! ,88,7.8
Willy Wonka & the Chocolate Factory ,89,7.8
Office Space ,89,7.8
Man on Wire ,90,7.8
Gravity ,91,7.8
Blazing Saddles ,93,7.8
The Boy in the Striped Pajamas ,94,7.8
Moonrise Kingdom ,94,7.8
Hedwig and the Angry Inch ,95,7.8
Kung Fu Hustle ,99,7.8
Glengarry Glen Ross ,100,7.8
The Lego Movie ,100,7.8
Tangled ,100,7.8
Drive ,100,7.8
Finding Neverland ,101,7.8
Wreck-It Ralph ,101,7.8
Lost in Translation ,101,7.8
Oceans ,104,7.8
The Lunchbox ,104,7.8
The French Connection ,104,7.8
The French Connection ,104,7.8
A Touch of Frost             ,105,7.8
Dear Frankie ,105,7.8
The Jungle Book ,106,7.8
The Jungle Book ,106,7.8
Gattaca ,106,7.8
"O Brother, Where Art Thou? ",107,7.8
Predator ,107,7.8
The Little Prince ,108,7.8
Back to the Future Part II ,108,7.8
The Bourne Supremacy ,108,7.8
The Hangover ,108,7.8
Indignation ,110,7.8
Earth ,110,7.8
Goldfinger ,110,7.8
Lucky Number Slevin ,110,7.8
Lucky Number Slevin ,110,7.8
Boyz n the Hood ,112,7.8
Being John Malkovich ,112,7.8
Joyeux Noel ,116,7.8
Ocean's Eleven ,116,7.8
Water ,117,7.8
The Last of the Mohicans ,117,7.8
What's Eating Gilbert Grape ,118,7.8
Gangster's Paradise: Jerusalema ,119,7.8
Birdman or (The Unexpected Virtue of Ignorance) ,119,7.8
Fantasia ,120,7.8
Remember the Titans ,120,7.8
Character ,122,7.8
3:10 to Yuma ,122,7.8
Silver Linings Playbook ,122,7.8
All That Jazz ,123,7.8
Atonement ,123,7.8
About Time ,123,7.8
Ordinary People ,124,7.8
The Verdict ,129,7.8
The Game ,129,7.8
The Big Short ,130,7.8
The Fugitive ,130,7.8
The Best Offer ,131,7.8
Star Trek Into Darkness ,132,7.8
X-Men: First Class ,132,7.8
The Fault in Our Stars ,133,7.8
Happiness ,134,7.8
The Conjuring 2 ,134,7.8
Tombstone ,134,7.8
Pride & Prejudice ,135,7.8
Captain America: The Winter Soldier ,136,7.8
Mary Poppins ,139,7.8
Apocalypto ,139,7.8
Maurice ,140,7.8
Changeling ,141,7.8
Harry Potter and the Prisoner of Azkaban ,142,7.8
Skyfall ,143,7.8
Skyfall ,143,7.8
Black Book ,145,7.8
Donnie Brasco ,147,7.8
Hamlet ,150,7.8
Hamlet ,150,7.8
The Color Purple ,154,7.8
The Girl with the Dragon Tattoo ,158,7.8
The Curious Case of Benjamin Button ,166,7.8
American Gangster ,176,7.8
The Last Emperor ,219,7.8
Star Wars: The Clone Wars             ,23,7.9
Lovesick             ,24,7.9
Bones             ,40,7.9
Limitless             ,42,7.9
BrainDead             ,44,7.9
Unforgotten             ,45,7.9
Eureka             ,60,7.9
Ernest & Celestine ,80,7.9
Toy Story 2 ,82,7.9
Once ,85,7.9
Shrek ,90,7.9
Taken ,93,7.9
"Food, Inc. ",94,7.9
The Chorus ,97,7.9
Moon ,97,7.9
Halloween ,101,7.9
Halloween ,101,7.9
Halloween ,101,7.9
Little Miss Sunshine ,101,7.9
How to Train Your Dragon 2 ,102,7.9
Big Hero 6 ,102,7.9
Riding Giants ,105,7.9
Edward Scissorhands ,105,7.9
Lilya 4-Ever ,109,7.9
Before Midnight ,109,7.9
The Wrestler ,109,7.9
Children of Men ,109,7.9
The Second Mother ,112,7.9
"4 Months, 3 Weeks and 2 Days ",113,7.9
The Conversation ,113,7.9
Edge of Tomorrow ,113,7.9
Nine Queens ,114,7.9
Crash ,115,7.9
Crash ,115,7.9
The Fighter ,116,7.9
Nightcrawler ,117,7.9
The Untouchables ,119,7.9
The Bourne Identity ,119,7.9
A Man for All Seasons ,120,7.9
Do the Right Thing ,120,7.9
"Crouching Tiger, Hidden Dragon ",120,7.9
E.T. the Extra-Terrestrial ,120,7.9
Hot Fuzz ,121,7.9
Glory ,122,7.9
Glory ,122,7.9
The Notebook ,123,7.9
Iron Man ,126,7.9
The World's Fastest Indian ,127,7.9
Amour ,127,7.9
The Remains of the Day ,134,7.9
Captain Phillips ,134,7.9
Letters from Iwo Jima ,141,7.9
Elmer Gantry ,146,7.9
The Blues Brothers ,148,7.9
Almost Famous ,152,7.9
Walk the Line ,153,7.9
Boogie Nights ,155,7.9
The Insider ,157,7.9
Straight Outta Compton ,167,7.9
My Fair Lady ,170,7.9
Avatar ,178,7.9
The Hobbit: An Unexpected Journey ,182,7.9
The Hobbit: The Desolation of Smaug ,186,7.9
The Hateful Eight ,187,7.9
Veer-Zaara ,192,7.9
The Right Stuff ,193,7.9
The Company             ,286,7.9
Before Sunset ,80,8
Winged Migration ,81,8
The Man from Earth ,87,8
Persepolis ,89,8
Waltz with Bashir ,90,8
The Iron Giant ,90,8
Aladdin ,90,8
Days of Heaven ,94,8
The Return ,99,8
A Fistful of Dollars ,99,8
Shaun of the Dead ,99,8
The Perks of Being a Wallflower ,102,8
In Bruges ,107,8
Black Swan ,108,8
Ratatouille ,111,8
Tupac: Resurrection ,112,8
The Straight Story ,112,8
The Diving Bell and the Butterfly ,112,8
District 9 ,112,8
Central Station ,113,8
The Incredibles ,115,8
Dallas Buyers Club ,117,8
The Pursuit of Happyness ,117,8
The King's Speech ,118,8
Serenity ,119,8
Slumdog Millionaire ,120,8
True Romance ,121,8
Sicko ,123,8
Big Fish ,125,8
Her ,126,8
Life of Pi ,127,8
Star Trek ,127,8
My Name Is Khan ,128,8
Dead Poets Society ,128,8
Jaws ,130,8
The Exorcist ,132,8
Rain Man ,133,8
Rosemary's Baby ,136,8
Mystic River ,138,8
Dancer in the Dark ,140,8
Catch Me If You Can ,141,8
Brazil ,142,8
Blood Diamond ,143,8
The Wild Bunch ,144,8
Cinderella Man ,144,8
Mulholland Drive ,147,8
Sling Blade ,148,8
X-Men: Days of Future Past ,149,8
Boyhood ,165,8
Patton ,172,8
The Sound of Music ,174,8
Fiddler on the Roof ,181,8
Magnolia ,188,8
Doctor Zhivago ,200,8
Dances with Wolves ,236,8
"Blood In, Blood Out ",330,8
Strangers with Candy             ,22,8.1
Lilyhammer             ,45,8.1
Animal Kingdom             ,60,8.1
The Missing             ,60,8.1
Del 1 - Män som hatar kvinnor             ,88,8.1
Stand by Me ,89,8.1
"Monsters, Inc. ",92,8.1
Hachi: A Dog's Tale ,93,8.1
Annie Hall ,93,8.1
A Christmas Story ,94,8.1
The Princess Bride ,98,8.1
The Grand Budapest Hotel ,99,8.1
Groundhog Day ,101,8.1
The Truman Show ,103,8.1
The Celebration ,105,8.1
Before Sunrise ,105,8.1
The Conformist ,106,8.1
Touching the Void ,106,8.1
The Terminator ,107,8.1
The Sixth Sense ,107,8.1
The Square ,108,8.1
Cat on a Hot Tin Roof ,108,8.1
Deadpool ,108,8.1
Butch Cassidy and the Sundance Kid ,110,8.1
The Imitation Game ,114,8.1
Elite Squad ,115,8.1
Amores Perros ,115,8.1
