movie_title,duration,imdb_score
Bad Santa ,98,7.1
Grown Ups 2 ,101,5.4
Reign of Fire ,101,6.2
Four Weddings and a Funeral ,117,7.1
Idiocracy ,84,6.6
Carrie ,100,5.9
Carrie ,100,5.9
Spring Breakers ,94,5.3
Magic Mike ,110,6.1
Syriana ,128,7
Syriana ,128,7
Insidious: Chapter 2 ,106,6.6
Shallow Hal ,114,5.9
The Men Who Stare at Goats ,94,6.2
Punch-Drunk Love ,95,7.3
Never Let Me Go ,103,7.2
Four Brothers ,109,6.9
Tower Heist ,104,6.2
Green Zone ,115,6.9
Bridge to Terabithia ,96,7.2
Ray ,178,7.7
Mr. Deeds ,96,5.8
Fantastic Four ,100,4.3
Fantastic Four ,100,4.3
Æon Flux ,93,5.5
The Kids Are All Right ,106,7.1
Fun with Dick and Jane ,90,6.1
We Bought a Zoo ,124,7.1
Saw IV ,96,5.9
9 ,79,7.1
The Constant Gardener ,129,7.5
Payback ,90,7.1
Bones             ,40,7.9
Scary Movie 3 ,84,5.5
Warcraft ,123,7.3
Killing Them Softly ,97,6.2
Commando ,75,6.7
Winter's Bone ,100,7.2
An Education ,100,7.3
Space Jam ,88,6.3
Legends of the Fall ,133,7.5
Crank: High Voltage ,96,6.2
The Running Man ,101,6.6
16 Blocks ,102,6.6
It Follows ,100,6.9
Conan the Barbarian ,129,6.9
The Last of the Mohicans ,117,7.8
Conan the Barbarian ,129,6.9
Fahrenheit 9/11 ,122,7.5
State of Play ,127,7.1
Evil Dead II ,37,7.8
Gamer ,95,5.8
Harold & Kumar Escape from Guantanamo Bay ,102,6.6
Remember Me ,113,7.2
Chasing Amy ,113,7.3
The Last Stand ,107,6.4
Puss in Boots ,90,6.7
Horrible Bosses 2 ,116,6.3
The Lake House ,99,6.8
Monsters vs. Aliens ,94,6.5
Wayne's World ,94,7
Johnny English ,87,6.1
Lars and the Real Girl ,106,7.4
The Time Traveler's Wife ,107,7.1
The Grudge ,98,5.9
Evan Almighty ,96,5.4
Black Mass ,123,7
Snakes on a Plane ,105,5.6
Snakes on a Plane ,105,5.6
Hercules ,101,6
Hercules ,101,6
The Way Way Back ,103,7.4
"Dude, Where's My Car? ",83,5.5
Dr. No ,110,7.3
Marley & Me ,115,7.1
She's the Man ,105,6.4
The Virgin Suicides ,90,7.2
47 Ronin ,128,6.3
Underworld: Awakening ,88,6.4
Lilo & Stitch ,85,7.2
Rambo: First Blood Part II ,96,6.4
Saving Mr. Banks ,125,7.5
Ted 2 ,125,6.4
The Mummy: Tomb of the Dragon Emperor ,112,5.2
The Mechanic ,93,6.6
Cold Mountain ,154,7.2
Buried ,95,7
The Last Airbender ,103,4.2
Suicide Squad ,123,6.9
Wall Street ,126,7.4
Madagascar 3: Europe's Most Wanted ,93,6.9
Memoirs of a Geisha ,145,7.3
Scary Movie 2 ,83,5.2
Brüno ,81,5.8
Pocahontas ,84,6.6
S.W.A.T. ,117,6
Straight Outta Compton ,167,7.9
Underworld: Rise of the Lycans ,92,6.6
Dazed and Confused ,102,7.7
The Orphanage ,105,7.5
The Bone Collector ,118,6.7
Event Horizon ,130,6.7
Final Destination 2 ,90,6.2
Starsky & Hutch ,101,6.1
The Polar Express ,100,6.6
Smokin' Aces ,109,6.7
Rush Hour 3 ,91,6.2
Spy Game ,114,7
Pandorum ,108,6.8
Rounders ,121,7.4
I Am Sam ,132,7.6
13 Going on 30 ,98,6.1
The Cable Guy ,96,6
Clueless ,97,6.8
Rise of the Guardians ,97,7.3
Galaxy Quest ,102,7.3
Analyze This ,103,6.7
The Sorcerer's Apprentice ,109,6.1
Invictus ,134,7.4
The Punisher ,140,6.5
27 Dresses ,111,6.1
Antz ,83,6.6
From Hell ,122,6.8
From Hell ,122,6.8
Scream 2 ,120,6.1
Evil Dead ,96,6.5
RED 2 ,116,6.7
The Lovely Bones ,135,6.7
The Lovely Bones ,135,6.7
Man on a Ledge ,102,6.6
The Man in the Iron Mask ,132,6.4
Riddick ,127,6.4
"Girl, Interrupted ",127,7.3
The Imaginarium of Doctor Parnassus ,123,6.8
Superman ,188,7.3
Beverly Hills Cop ,105,7.3
Flightplan ,98,6.2
10 Cloverfield Lane ,104,7.3
The Karate Kid ,126,7.2
The Karate Kid ,126,7.2
The Expendables 3 ,131,6.1
Over the Hedge ,83,6.8
Lethal Weapon 4 ,127,6.6
Cape Fear ,128,7.3
Vantage Point ,90,6.6
Date Night ,101,6.3
"Definitely, Maybe ",112,7.2
Tucker and Dale vs Evil ,89,7.6
Lethal Weapon 3 ,121,6.7
The Emperor's New Groove ,78,7.3
Tomorrowland ,130,6.5
Willy Wonka & the Chocolate Factory ,89,7.8
The Iron Giant ,90,8
Jay and Silent Bob Strike Back ,104,6.9
Abraham Lincoln: Vampire Hunter ,105,5.9
Exodus: Gods and Kings ,150,6.1
Exodus: Gods and Kings ,150,6.1
Melancholia ,130,7.1
Army of Darkness ,88,7.6
Wild Wild West ,106,4.8
The Hills Have Eyes ,108,6.4
The Man from Earth ,87,8
Blades of Glory ,93,6.3
The Longest Yard ,113,6.4
Once Upon a Time in Mexico ,102,6.4
Night at the Museum: Battle of the Smithsonian ,105,5.9
The Intern ,121,7.2
Talladega Nights: The Ballad of Ricky Bobby ,122,6.6
Adventureland ,107,6.8
The Abyss ,171,7.6
Anchorman 2: The Legend Continues ,143,6.3
Resident Evil: Afterlife ,97,5.9
[Rec] ,78,7.5
Legally Blonde ,96,6.2
The Secret in Their Eyes ,129,8.2
Hard Candy ,104,7.1
He's Just Not That Into You ,129,6.4
Letters from Iwo Jima ,141,7.9
The Boy in the Striped Pajamas ,94,7.8
Shark Tale ,90,6
The Ghost Writer ,128,7.2
Happy Feet ,108,6.5
Blade: Trinity ,122,5.9
Road Trip ,94,6.5
The Perfect Storm ,130,6.4
The Heat ,123,6.6
Snow White and the Seven Dwarfs ,83,7.7
Michael Clayton ,119,7.3
It's Always Sunny in Philadelphia             ,22,8.8
Taken 3 ,115,6
The Insider ,157,7.9
Layer Cake ,105,7.4
Rushmore ,93,7.7
Everest ,121,7.1
Mama ,100,6.2
Erin Brockovich ,131,7.3
Mud ,130,7.4
The Mask of Zorro ,136,6.7
Deep Impact ,120,6.1
Entourage             ,28,8.5
The Green Hornet ,119,5.8
Team America: World Police ,98,7.2
A Million Ways to Die in the West ,136,6.1
The Assassination of Jesse James by the Coward Robert Ford ,160,7.5
The Tree of Life ,139,6.7
The Crow ,98,7.6
Spaceballs ,96,7.1
Milk ,128,7.6
The Change-Up ,118,6.4
Need for Speed ,132,6.5
The Judge ,141,7.4
A Knight's Tale ,144,6.9
Miss Congeniality ,109,6.2
The Ninth Gate ,133,6.7
Three Kings ,114,7.1
The Talented Mr. Ripley ,139,7.3
Immortals ,110,6.1
The Scorch Trials ,132,6.4
30 Days of Night ,113,6.6
Dracula Untold ,92,6.3
Shrek Forever After ,93,6.4
Desperado ,104,7.2
Hostel ,93,5.9
Alexander ,206,5.5
The Thin Red Line ,215,7.6
Fantastic Mr. Fox ,87,7.8
Hot Tub Time Machine ,101,6.4
Close Encounters of the Third Kind ,135,7.7
The Purge ,85,5.7
The Day the Earth Stood Still ,104,5.5
The Day the Earth Stood Still ,104,5.5
Goldfinger ,110,7.8
The Life Aquatic with Steve Zissou ,119,7.3
Jupiter Ascending ,127,5.4
The Woman in Black ,95,6.4
Chicken Run ,84,7
Rosemary's Baby ,136,8
What Happens in Vegas ,101,6.1
Hitman ,94,6.3
Percy Jackson & the Olympians: The Lightning Thief ,118,5.9
The Evil Dead ,96,7.6
How the Grinch Stole Christmas ,110,6
Blue Valentine ,112,7.4
Orphan ,123,7
The English Patient ,162,7.4
Saw III ,121,6.2
Gremlins ,106,7.2
Minions ,91,6.4
Beowulf ,115,6.3
The Blues Brothers ,148,7.9
Enchanted ,107,7.1
xXx ,132,5.8
High Fidelity ,113,7.6
Adaptation. ,81,7.7
Love & Other Drugs ,112,6.7
Jarhead ,125,7.1
AVP: Alien vs. Predator ,109,5.6
The Hunt for Red October ,135,7.6
Bram Stoker's Dracula ,155,7.5
About a Boy ,101,7.1
Twister ,113,6.3
Waterworld ,176,6.1
Robin Hood: Prince of Thieves ,155,6.9
The Impossible ,114,7.6
Ice Age: Continental Drift ,88,6.6
Charlie's Angels ,94,5.5
Shame ,101,7.3
Ronin ,122,7.3
The Last King of Scotland ,121,7.7
The Vow ,104,6.8
Mamma Mia! ,108,6.3
Madagascar: Escape 2 Africa ,89,6.7
Air Force One ,124,6.4
G.I. Joe: Retaliation ,122,5.8
The Next Three Days ,133,7.4
Creed ,133,7.7
Bolt ,96,6.9
17 Again ,102,6.4
Southpaw ,124,7.5
Get Him to the Greek ,114,6.4
San Andreas ,114,6.1
Secret Window ,96,6.6
A Fistful of Dollars ,99,8
Elf ,97,6.9
This Means War ,103,6.3
The Sound of Music ,174,8
The Raid: Redemption ,102,7.6
Cinderella Man ,144,8
Knight and Day ,117,6.3
Side Effects ,106,7.1
Side Effects ,106,7.1
X-Men: Apocalypse ,144,7.3
K-PAX ,120,7.4
The Golden Compass ,113,6.1
Tinker Tailor Soldier Spy ,127,7.1
When Harry Met Sally... ,89,7.6
Cruel Intentions ,97,6.9
A Nightmare on Elm Street ,101,7.5
A Nightmare on Elm Street ,101,7.5
Focus ,105,6.6
The Bridge on the River Kwai ,161,8.2
25th Hour ,108,7.7
Resident Evil: Extinction ,94,6.3
Tomorrow Never Dies ,119,6.5
Zack and Miri Make a Porno ,101,6.6
The Chronicles of Narnia: Prince Caspian ,150,6.6
Unstoppable ,98,6.8
Sideways ,126,7.5
The Taking of Pelham 1 2 3 ,106,6.4
Singin' in the Rain ,103,8.3
Blue Jasmine ,98,7.3
Chocolat ,121,7.3
The Croods ,98,7.3
Eagle Eye ,118,6.6
Surrogates ,89,6.3
Resident Evil: Apocalypse ,98,6.2
You've Got Mail ,119,6.5
A Separation ,123,8.4
Butch Cassidy and the Sundance Kid ,110,8.1
Mad Max ,93,7
The Bank Job ,111,7.3
Brazil ,142,8
Revolutionary Road ,119,7.3
Cloudy with a Chance of Meatballs ,90,7
Wrath of the Titans ,99,5.8
Big ,130,7.3
Ghost ,127,7
Insurgent ,119,6.3
The Descent ,100,7.2
Battle Los Angeles ,116,5.8
Sinister ,110,6.8
Hachi: A Dog's Tale ,93,8.1
Harold & Kumar Go to White Castle ,88,7.1
Grindhouse ,189,7.6
Swordfish ,99,6.5
The Hitchhiker's Guide to the Galaxy ,109,6.8
Happy Gilmore ,92,7
Underworld: Evolution ,102,6.8
Transporter 2 ,87,6.3
You Don't Mess with the Zohan ,113,5.5
How to Lose a Guy in 10 Days ,116,6.4
2 Guns ,109,6.7
Dark City ,111,7.7
Lara Croft: Tomb Raider ,100,5.7
Project X ,93,6.7
The World Is Not Enough ,128,6.4
Halloween ,101,7.9
Halloween ,101,7.9
Halloween ,101,7.9
Blade II ,117,6.7
Drag Me to Hell ,99,6.6
After Earth ,100,4.9
What Women Want ,127,6.4
Hanna ,111,6.8
Hansel & Gretel: Witch Hunters ,98,6.1
Hannibal             ,44,8.6
The Internship ,125,6.3
Airplane! ,88,7.8
Ace Ventura: When Nature Calls ,90,6.3
Bad Teacher ,97,5.7
Rush Hour 2 ,90,6.6
Cube ,90,7.3
Remember the Titans ,120,7.8
Pain & Gain ,129,6.5
Room ,118,8.3
Napoleon Dynamite ,92,6.9
Big Daddy ,93,6.4
South Park: Bigger Longer & Uncut ,81,7.8
EuroTrip ,93,6.6
Rocky Balboa ,139,7.2
American Wedding ,74,6.3
A Walk to Remember ,101,7.4
Austin Powers in Goldmember ,94,6.2
The Happening ,91,5
True Romance ,121,8
The Ugly Truth ,96,6.5
Hotel Transylvania ,91,7.1
White House Down ,131,6.4
The Number 23 ,98,6.4
Rio ,96,7
A Good Day to Die Hard ,101,5.3
The Great Escape ,172,8.3
Machete ,105,6.7
The Hunger Games: Mockingjay - Part 2 ,137,6.6
"I Love You, Man ",105,7.1
Match Point ,119,7.7
Death Race ,111,6.4
Safe House ,115,6.8
Ice Age: Dawn of the Dinosaurs ,94,7
Teenage Mutant Ninja Turtles ,101,5.9
Teenage Mutant Ninja Turtles ,101,5.9
Romeo + Juliet ,120,6.8
P.S. I Love You ,126,7.1
Get Smart ,110,6.5
Das Boot ,293,8.4
Master and Commander: The Far Side of the World ,138,7.4
Closer ,98,7.3
Before Sunset ,80,8
No Strings Attached ,108,6.2
Meet Joe Black ,178,7.1
Grease ,110,7.2
Fargo             ,53,9
The Hunt ,115,8.3
Alien: Resurrection ,116,6.3
Traffic ,190,7.6
The Girl Next Door ,110,6.8
Predators ,107,6.4
Bridget Jones's Diary ,97,6.7
Mulan ,88,7.5
What's Eating Gilbert Grape ,118,7.8
American Reunion ,113,6.7
Mars Attacks! ,106,6.3
Bad Boys ,119,6.8
First Blood ,93,7.7
First Blood ,93,7.7
Transcendence ,119,6.3
Megamind ,95,7.3
Silent Hill ,132,6.6
Just Go with It ,117,6.4
Chappie ,120,6.9
Spartacus: War of the Damned             ,55,8.6
Gangster Squad ,113,6.7
Amores Perros ,115,8.1
The Lincoln Lawyer ,118,7.3
Body of Lies ,128,7.1
G.I. Joe: The Rise of Cobra ,118,5.8
Finding Neverland ,101,7.8
Oz the Great and Powerful ,130,6.4
Oz the Great and Powerful ,130,6.4
Shakespeare in Love ,123,7.2
The Sting ,129,8.3
The Man from U.N.C.L.E. ,116,7.3
Kiss Kiss Bang Bang ,103,7.6
The Beach ,119,6.6
The Tourist ,103,6
The Tourist ,103,6
Munich ,163,7.6
The Adventures of Tintin ,107,7.4
The Road ,111,7.3
Escape Plan ,115,6.7
Planet of the Apes ,119,5.7
Planet of the Apes ,119,5.7
Identity ,91,7.3
Bridge of Spies ,142,7.6
Bad Boys II ,147,6.6
Philadelphia ,125,7.7
The Passion of the Christ ,120,7.1
The Fast and the Furious: Tokyo Drift ,104,6
Contagion ,106,6.6
End of Watch ,109,7.7
Final Destination ,98,6.7
Austin Powers: The Spy Who Shagged Me ,95,6.6
Mrs. Doubtfire ,125,6.9
Grown Ups ,102,6
Snowpiercer ,126,7
Dogma ,130,7.4
The Lone Ranger ,150,6.5
A Few Good Men ,138,7.6
Ghost Rider ,123,5.2
Kung Fu Panda 2 ,90,7.3
The Holiday ,138,6.9
Hook ,142,6.7
RoboCop ,117,6.2
RoboCop ,117,6.2
The Big Short ,130,7.8
Rango ,107,7.2
Valkyrie ,121,7.1
Before Sunrise ,105,8.1
Austin Powers: International Man of Mystery ,68,7
The Chronicles of Riddick ,134,6.7
Ender's Game ,114,6.7
The Twilight Saga: Eclipse ,124,4.9
Warm Bodies ,98,6.9
The Bucket List ,97,7.4
Paranormal Activity ,84,6.3
Old School ,88,7.2
The Twilight Saga: Breaking Dawn - Part 2 ,115,5.5
The Twilight Saga: Breaking Dawn - Part 2 ,115,5.5
The World's End ,109,7
Seven Psychopaths ,110,7.2
"Me, Myself & Irene ",116,6.5
Dances with Wolves ,236,8
A History of Violence ,96,7.5
Knowing ,121,6.2
Stranger Than Fiction ,113,7.6
Disturbia ,105,6.9
Disturbia ,105,6.9
The Place Beyond the Pines ,140,7.3
8 Mile ,110,7
Garden State ,102,7.6
Enemy of the State ,140,7.3
Terminator Genisys ,126,6.6
Walk the Line ,153,7.9
The Ides of March ,101,7.1
Saw II ,95,6.6
Corpse Bride ,77,7.4
Enemy at the Gates ,131,7.6
Boogie Nights ,155,7.9
Eastern Promises ,96,7.7
Beetlejuice ,92,7.5
21 Grams ,124,7.7
The Other Guys ,116,6.7
The Reader ,124,7.6
Batman & Robin ,125,3.7
Jerry Maguire ,139,7.3
Sunshine ,107,7.3
True Lies ,141,7.2
Perfume: The Story of a Murderer ,147,7.5
Don Jon ,90,6.6
Batman Forever ,121,5.4
The Fountain ,96,7.3
Blade ,110,7.1
21 ,123,6.8
2 Fast 2 Furious ,107,5.9
Thank You for Smoking ,92,7.6
Paul ,109,7
Lawrence of Arabia ,227,8.4
Atonement ,123,7.8
Annie Hall ,93,8.1
Pride & Prejudice ,135,7.8
The Village ,108,6.5
Pitch Black ,112,7.1
Ice Age: The Meltdown ,115,6.9
Dawn of the Dead ,110,7.4
Dawn of the Dead ,110,7.4
RocknRolla ,114,7.3
I Am Number Four ,109,6.1
Role Models ,101,6.9
Spotlight ,128,8.1
Sicario ,121,7.6
Crank ,93,7
Lincoln ,150,7.4
Sucker Punch ,128,6.1
Blow ,124,7.6
Vicky Cristina Barcelona ,96,7.2
Resident Evil ,100,6.7
GoldenEye ,130,7.2
Dark Shadows ,113,6.2
Changeling ,141,7.8
Noah ,138,5.8
The Adjustment Bureau ,106,7.1
Home Alone 2: Lost in New York ,120,6.6
American Pie 2 ,108,6.4
Office Space ,89,7.8
Road to Perdition ,117,7.7
Contact ,150,7.4
Non-Stop ,106,7
Zoolander ,90,6.6
Heroes             ,60,7.7
About Time ,123,7.8
Battleship ,131,5.9
Insidious ,103,6.8
Kick-Ass 2 ,103,6.6
The Grey ,117,6.8
Olympus Has Fallen ,119,6.5
Notting Hill ,124,7
Dredd ,95,7.1
Dredd ,95,7.1
Lone Survivor ,121,7.6
Red Dragon ,124,7.2
Chronicle ,89,7.1
The Descendants ,115,7.3
Panic Room ,112,6.8
Vanilla Sky ,141,6.9
Almost Famous ,152,7.9
The Patriot ,142,7.1
Alien 3 ,145,6.4
Angels & Demons ,146,6.7
Phone Booth ,81,7.1
Underworld ,133,7
Hellboy II: The Golden Army ,120,7
Apollo 13 ,140,7.6
The Royal Tenenbaums ,110,7.6
1408 ,114,6.8
Unknown ,113,6.9
Unknown ,113,6.9
School of Rock ,108,7.1
A Bug's Life ,95,7.2
Meet the Fockers ,106,6.3
Robin Hood ,156,6.7
Shrek the Third ,93,6.1
Stardust ,127,7.7
Hulk ,138,5.7
28 Weeks Later ,100,7
John Carter ,132,6.6
Step Brothers ,106,6.9
Fear and Loathing in Las Vegas ,118,7.7
Fantastic 4: Rise of the Silver Surfer ,92,5.6
Pretty Woman ,125,6.9
The Fugitive ,130,7.8
The Dictator ,99,6.4
Pitch Perfect ,112,7.2
Howl's Moving Castle ,119,8.2
Batman Returns ,126,7
Gone with the Wind ,226,8.2
Once Upon a Time in the West ,145,8.6
Zero Dark Thirty ,157,7.4
Ace Ventura: Pet Detective ,78,6.9
Neighbors ,97,6.4
Kingdom of Heaven ,194,7.2
Law Abiding Citizen ,118,7.4
Forgetting Sarah Marshall ,118,7.2
"Crouching Tiger, Hidden Dragon ",120,7.9
Gone in Sixty Seconds ,127,6.5
Bridesmaids ,131,6.8
Insomnia ,118,7.2
The Untouchables ,119,7.9
From Dusk Till Dawn ,108,7.3
Top Gun ,110,6.9
Jurassic Park III ,92,5.9
Fifty Shades of Grey ,129,4.1
Liar Liar ,86,6.8
The Mist ,126,7.2
Gattaca ,106,7.8
The Twilight Saga: New Moon ,130,4.6
Once Upon a Time in America ,251,8.4
How to Train Your Dragon 2 ,102,7.9
Starship Troopers ,129,7.2
Princess Mononoke ,134,8.4
Scream ,103,7.2
10 Things I Hate About You ,97,7.2
Prince of Persia: The Sands of Time ,116,6.6
The Blind Side ,129,7.7
Green Lantern ,123,5.6
As Good as It Gets ,139,7.7
"O Brother, Where Art Thou? ",107,7.8
Donnie Brasco ,147,7.8
300: Rise of an Empire ,102,6.2
Con Air ,123,6.8
Jack Reacher ,130,7
Jack Reacher ,130,7
Eyes Wide Shut ,159,7.3
The Book of Eli ,118,6.9
The Proposal ,108,6.7
Snow White and the Huntsman ,132,6.1
The Equalizer ,132,7.2
Clash of the Titans ,106,5.8
Clash of the Titans ,106,5.8
The Bourne Legacy ,135,6.7
Public Enemies ,140,7
Mission: Impossible - Rogue Nation ,131,7.4
The Deer Hunter ,183,8.2
Seven Pounds ,123,7.7
Night at the Museum ,108,6.4
Monsters University ,104,7.3
Mulholland Drive ,147,8
Apocalypto ,139,7.8
The Secret Life of Walter Mitty ,114,7.3
The Transporter ,92,6.8
Moonrise Kingdom ,94,7.8
3:10 to Yuma ,122,7.8
Taken 2 ,98,6.3
A.I. Artificial Intelligence ,146,7.1
RED ,111,7.1
Jackie Brown ,154,7.5
Interview with the Vampire: The Vampire Chronicles ,123,7.6
Total Recall ,113,7.5
Total Recall ,113,7.5
Superman Returns ,169,6.1
True Grit ,110,7.7
Magnolia ,188,8
Mission: Impossible II ,123,6.1
Transformers: Age of Extinction ,165,5.7
Serenity ,119,8
Jumper ,88,6.1
Babel ,143,7.5
Les Misérables ,158,7.6
Hellboy ,132,6.8
Hitch ,118,6.6
Unbreakable ,106,7.2
Hugo ,126,7.5
Salt ,101,6.4
Mean Girls ,97,7
Click ,107,6.4
The Lego Movie ,100,7.8
The Expendables 2 ,103,6.7
The Interview ,112,6.6
There's Something About Mary ,107,7.1
The Mummy Returns ,130,6.3
Lord of War ,122,7.6
Downfall ,178,8.3
Burn After Reading ,96,7
The Fault in Our Stars ,133,7.8
The Wrestler ,109,7.9
Maleficent ,97,7
Being John Malkovich ,112,7.8
Real Steel ,127,7.1
Pineapple Express ,117,7
National Treasure ,131,6.9
Shooter ,124,7.2
Mission: Impossible III ,124,6.9
Ocean's Thirteen ,122,6.9
The Thing ,109,8.2
22 Jump Street ,112,7.1
The Simpsons Movie ,87,7.4
The Lives of Others ,137,8.5
The Rock ,136,7.4
The Devil's Advocate ,136,7.5
Brokeback Mountain ,134,7.7
Meet the Parents ,108,7
Moon ,97,7.9
Aladdin ,90,8
Speed ,116,7.2
The Game ,129,7.8
Equilibrium ,107,7.5
Lucky Number Slevin ,110,7.8
Lucky Number Slevin ,110,7.8
The Island ,136,6.9
The Island ,136,6.9
Cars ,117,7.2
Flight ,138,7.3
TRON: Legacy ,125,6.8
TRON: Legacy ,125,6.8
Hotel Rwanda ,121,8.1
The Theory of Everything ,123,7.7
The Mask ,114,6.9
Boyhood ,165,8
50 First Dates ,99,6.8
Man on Fire ,146,7.7
Madagascar ,86,6.9
Anchorman: The Legend of Ron Burgundy ,98,7.2
The Godfather: Part III ,170,7.6
Men in Black 3 ,106,6.8
The Others ,101,7.6
Batman ,126,7.6
Die Hard 2 ,124,7.1
Men in Black II ,88,6.1
The Expendables ,113,6.5
Friends with Benefits ,109,6.6
Up in the Air ,108,7.4
50/50 ,100,7.7
Amadeus ,180,8.3
Signs ,106,6.7
Yes Man ,104,6.8
Stand by Me ,89,8.1
The Fast and the Furious ,106,6.7
The Fast and the Furious ,106,6.7
The Fast and the Furious ,106,6.7
Wreck-It Ralph ,101,7.8
Captain America: Civil War ,147,8.2
Due Date ,95,6.6
The Hateful Eight ,187,7.9
Inside Man ,129,7.6
Brave ,93,7.2
Scott Pilgrim vs. the World ,112,7.5
It's a Wonderful Life ,118,8.6
Spectre ,148,6.8
The Fighter ,116,7.9
Easy A ,92,7.1
The Cabin in the Woods ,95,7
Dead Poets Society ,128,8
Unforgiven ,131,8.3
Furious 7 ,140,7.2
The Lost World: Jurassic Park ,129,6.5
Big Hero 6 ,102,7.9
127 Hours ,94,7.6
The Town ,150,7.6
The Machinist ,94,7.7
E.T. the Extra-Terrestrial ,120,7.9
2012 ,158,5.8
Back to the Future Part III ,118,7.4
Moneyball ,133,7.6
Face/Off ,138,7.3
The Exorcist ,132,8
Fast Five ,132,7.3
Cloud Atlas ,172,7.5
Ocean's Twelve ,125,6.4
The Italian Job ,111,7
Terminator Salvation ,118,6.6
The Devil Wears Prada ,109,6.8
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",150,6.9
Despicable Me 2 ,98,7.5
Super 8 ,112,7.1
Dumb & Dumber ,113,7.3
Predator ,107,7.8
Platoon ,120,8.1
Black Hawk Down ,152,7.7
Nightcrawler ,117,7.9
Collateral ,120,7.6
The Princess Bride ,98,8.1
Tangled ,100,7.8
The Illusionist ,110,7.6
The Illusionist ,110,7.6
Cloverfield ,85,7
Bruce Almighty ,101,6.7
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,82,7.3
28 Days Later... ,113,7.6
Knocked Up ,133,7
Saw ,103,7.7
Die Hard with a Vengeance ,128,7.6
Wanted ,110,6.7
The Conjuring ,112,7.5
Mission: Impossible ,110,7.1
Midnight in Paris ,94,7.7
Zodiac ,162,7.7
Fury ,134,7.6
The Terminal ,128,7.3
In Time ,109,6.7
The Hunger Games: Mockingjay - Part 1 ,123,6.7
Terminator 3: Rise of the Machines ,109,6.4
Training Day ,122,7.7
Alice in Wonderland ,108,6.5
Alice in Wonderland ,108,6.5
Kung Fu Panda ,92,7.6
Tropic Thunder ,121,7
In Bruges ,107,8
This Is the End ,107,6.7
The Maze Runner ,113,6.8
Home Alone ,103,7.5
Rush ,123,8.1
The 40-Year-Old Virgin ,133,7.1
Ant-Man ,117,7.4
Gangs of New York ,216,7.5
The Da Vinci Code ,174,6.6
Shrek 2 ,93,7.2
American Pie ,95,7
King Kong ,201,7.2
King Kong ,201,7.2
King Kong ,201,7.2
We're the Millers ,118,7
The Last Samurai ,154,7.7
Dawn of the Planet of the Apes ,130,7.6
Love Actually ,129,7.7
The Help ,146,8.1
Charlie and the Chocolate Factory ,115,6.7
The Amazing Spider-Man 2 ,142,6.7
Lost in Translation ,101,7.8
Harry Potter and the Half-Blood Prince ,153,7.5
Armageddon ,153,6.6
Transformers: Revenge of the Fallen ,150,6
Captain Phillips ,134,7.9
American Gangster ,176,7.8
American Sniper ,133,7.3
Transformers: Dark of the Moon ,154,6.3
The Incredible Hulk ,135,6.8
Dallas Buyers Club ,117,8
Lucy ,89,6.4
The Wolverine ,138,6.7
Ice Age ,103,7.6
Indiana Jones and the Temple of Doom ,118,7.6
The Girl with the Dragon Tattoo ,158,7.8
Quantum of Solace ,106,6.7
The Hurt Locker ,131,7.6
Warrior ,140,8.2
The Day After Tomorrow ,124,6.4
Casino ,178,8.2
Indiana Jones and the Kingdom of the Crystal Skull ,122,6.2
War of the Worlds ,116,6.5
Live Free or Die Hard ,129,7.2
Elysium ,109,6.6
The Pursuit of Happyness ,117,8
Mystic River ,138,8
Sherlock Holmes: A Game of Shadows ,129,7.5
Back to the Future Part II ,108,7.8
Divergent ,139,6.7
The Fifth Element ,126,7.7
Hancock ,102,6.4
Inside Out ,95,8.3
Twilight ,122,5.2
Twilight ,122,5.2
The Bourne Supremacy ,108,7.8
Mr. & Mrs. Smith ,126,6.5
Big Fish ,125,8
The Perks of Being a Wallflower ,102,8
Hot Fuzz ,121,7.9
Horrible Bosses ,106,6.9
The Hobbit: The Battle of the Five Armies ,164,7.5
Her ,126,8
Harry Potter and the Order of the Phoenix ,138,7.5
Little Miss Sunshine ,101,7.9
Oldboy ,120,8.4
American Psycho ,102,7.6
The Butterfly Effect ,120,7.7
Edward Scissorhands ,105,7.9
American Hustle ,138,7.3
Crash ,115,7.9
Crash ,115,7.9
Children of Men ,109,7.9
X-Men Origins: Wolverine ,119,6.7
The Great Gatsby ,143,7.3
The Great Gatsby ,143,7.3
The Matrix Revolutions ,129,6.7
Mission: Impossible - Ghost Protocol ,133,7.4
Pirates of the Caribbean: On Stranger Tides ,136,6.7
Batman v Superman: Dawn of Justice ,183,6.9
There Will Be Blood ,158,8.1
Rocky ,145,8.1
"Crazy, Stupid, Love. ",118,7.4
The Hangover Part II ,102,6.5
500 Days of Summer ,95,7.7
Source Code ,93,7.5
Pacific Rim ,131,7
Troy ,196,7.2
Monty Python and the Holy Grail ,91,8.3
Harry Potter and the Prisoner of Azkaban ,142,7.8
Spider-Man 3 ,156,6.2
Spider-Man 3 ,156,6.2
X-Men: The Last Stand ,104,6.8
Prisoners ,153,8.1
Rain Man ,133,8
Harry Potter and the Goblet of Fire ,157,7.6
Toy Story 2 ,82,7.9
Despicable Me ,87,7.7
Zombieland ,88,7.7
Oblivion ,124,7
Casablanca ,82,8.6
